"start","end","radiations"
1598673600,1598677200,0.86
1598677200,1598680800,44.935
1598680800,1598684400,230.48
1598684400,1598688000,380.55
1598688000,1598691600,624.145
1598691600,1598695200,675.96
1598695200,1598698800,869.03
1598698800,1598702400,671.445
1598702400,1598706000,322.07
1598706000,1598709600,701.975
1598709600,1598713200,592.755
1598713200,1598716800,191.78
1598716800,1598720400,243.81
1598720400,1598724000,63.855
1598724000,1598727600,1.505
1598727600,1598731200,0
1598731200,1598734800,0
1598734800,1598738400,0
1598738400,1598742000,0
1598742000,1598745600,0
1598745600,1598749200,0
1598749200,1598752800,0
1598752800,1598756400,0
1598756400,1598760000,0
1598760000,1598763600,0
1598763600,1598767200,8.385
1598767200,1598770800,68.37
1598770800,1598774400,250.26
1598774400,1598778000,223.6
1598778000,1598781600,216.935
1598781600,1598785200,409.36
1598785200,1598788800,825.815
1598788800,1598792400,550.615
1598792400,1598796000,318.845
1598796000,1598799600,490.2
1598799600,1598803200,197.8
1598803200,1598806800,104.49
1598806800,1598810400,47.3
1598810400,1598814000,1.29
1598814000,1598817600,0
1598817600,1598821200,0
1598821200,1598824800,0
1598824800,1598828400,0
1598828400,1598832000,0
1598832000,1598835600,0
1598835600,1598839200,0
1598839200,1598842800,0
1598842800,1598846400,0
1598846400,1598850000,0.43
1598850000,1598853600,21.07
1598853600,1598857200,65.36
1598857200,1598860800,86.43
1598860800,1598864400,142.545
1598864400,1598868000,243.165
1598868000,1598871600,148.995
1598871600,1598875200,131.58
1598875200,1598878800,91.59
1598878800,1598882400,68.8
1598882400,1598886000,114.38
1598886000,1598889600,119.755
1598889600,1598893200,46.655
1598893200,1598896800,14.62
1598896800,1598900400,0.215
1598900400,1598904000,0
1598904000,1598907600,0
1598907600,1598911200,0
1598911200,1598914800,0
1598914800,1598918400,0
1598918400,1598922000,0
1598922000,1598925600,0
1598925600,1598929200,0
1598929200,1598932800,0
1598932800,1598936400,0.645
1598936400,1598940000,33.11
1598940000,1598943600,196.94
1598943600,1598947200,440.965
1598947200,1598950800,597.055
1598950800,1598954400,754.65
1598954400,1598958000,856.775
1598958000,1598961600,829.685
1598961600,1598965200,878.92
1598965200,1598968800,773.355
1598968800,1598972400,634.465
1598972400,1598976000,474.505
1598976000,1598979600,283.8
1598979600,1598983200,78.69
1598983200,1598986800,1.29
1598986800,1598990400,0
1598990400,1598994000,0
1598994000,1598997600,0
1598997600,1599001200,0
1599001200,1599004800,0
1599004800,1599008400,0
1599008400,1599012000,0
1599012000,1599015600,0
1599015600,1599019200,0
1599019200,1599022800,0.645
1599022800,1599026400,59.125
1599026400,1599030000,223.815
1599030000,1599033600,385.495
1599033600,1599037200,580.07
1599037200,1599040800,777.225
1599040800,1599044400,824.095
1599044400,1599048000,836.565
1599048000,1599051600,894.615
1599051600,1599055200,399.255
1599055200,1599058800,543.305
1599058800,1599062400,310.46
1599062400,1599066000,117.175
1599066000,1599069600,23.005
1599069600,1599073200,0.215
1599073200,1599076800,0
1599076800,1599080400,0
1599080400,1599084000,0
1599084000,1599087600,0
1599087600,1599091200,0
1599091200,1599094800,0
1599094800,1599098400,0
1599098400,1599102000,0
1599102000,1599105600,0
1599105600,1599109200,0.43
1599109200,1599112800,41.28
1599112800,1599116400,108.145
1599116400,1599120000,407.855
1599120000,1599123600,581.575
1599123600,1599127200,731.86
1599127200,1599130800,864.515
1599130800,1599134400,750.565
1599134400,1599138000,929.66
1599138000,1599141600,780.235
1599141600,1599145200,430.645
1599145200,1599148800,325.08
1599148800,1599152400,245.96
1599152400,1599156000,70.95
1599156000,1599159600,0.86
1599159600,1599163200,0
1599163200,1599166800,0
1599166800,1599170400,0
1599170400,1599174000,0
1599174000,1599177600,0
1599177600,1599181200,0
1599181200,1599184800,0
1599184800,1599188400,0
1599188400,1599192000,0
1599192000,1599195600,0.645
1599195600,1599199200,69.66
1599199200,1599202800,234.565
1599202800,1599206400,408.5
1599206400,1599210000,571.255
1599210000,1599213600,702.405
1599213600,1599217200,843.66
1599217200,1599220800,792.705
1599220800,1599224400,862.365
1599224400,1599228000,731
1599228000,1599231600,590.175
1599231600,1599235200,435.375
1599235200,1599238800,266.385
1599238800,1599242400,73.53
1599242400,1599246000,0.645
1599246000,1599249600,0
1599249600,1599253200,0
1599253200,1599256800,0
1599256800,1599260400,0
1599260400,1599264000,0
1599264000,1599267600,0
1599267600,1599271200,0
1599271200,1599274800,0
1599274800,1599278400,0
1599278400,1599282000,0.43
1599282000,1599285600,66.435
1599285600,1599289200,232.415
1599289200,1599292800,406.78
1599292800,1599296400,571.9
1599296400,1599300000,727.99
1599300000,1599303600,842.585
1599303600,1599307200,799.585
1599307200,1599310800,864.085
1599310800,1599314400,726.7
1599314400,1599318000,587.38
1599318000,1599321600,429.14
1599321600,1599325200,257.785
1599325200,1599328800,66.65
1599328800,1599332400,0.43
1599332400,1599336000,0
1599336000,1599339600,0
1599339600,1599343200,0
1599343200,1599346800,0
1599346800,1599350400,0
1599350400,1599354000,0
1599354000,1599357600,0
1599357600,1599361200,0
1599361200,1599364800,0
1599364800,1599368400,0.43
1599368400,1599372000,61.06
1599372000,1599375600,225.105
1599375600,1599379200,409.79
1599379200,1599382800,572.76
1599382800,1599386400,724.12
1599386400,1599390000,838.93
1599390000,1599393600,783.89
1599393600,1599397200,860
1599397200,1599400800,723.045
1599400800,1599404400,601.355
1599404400,1599408000,290.25
1599408000,1599411600,160.82
1599411600,1599415200,60.63
1599415200,1599418800,0.215
1599418800,1599422400,0
1599422400,1599426000,0
1599426000,1599429600,0
1599429600,1599433200,0
1599433200,1599436800,0
1599436800,1599440400,0
1599440400,1599444000,0
1599444000,1599447600,0
1599447600,1599451200,0
1599451200,1599454800,0.43
1599454800,1599458400,59.125
1599458400,1599462000,216.075
1599462000,1599465600,446.555
1599465600,1599469200,555.13
1599469200,1599472800,708.425
1599472800,1599476400,824.525
1599476400,1599480000,780.88
1599480000,1599483600,832.695
1599483600,1599487200,668.005
1599487200,1599490800,568.675
1599490800,1599494400,386.57
1599494400,1599498000,169.635
1599498000,1599501600,24.51
1599501600,1599505200,0.215
1599505200,1599508800,0
1599508800,1599512400,0
1599512400,1599516000,0
1599516000,1599519600,0
1599519600,1599523200,0
1599523200,1599526800,0
1599526800,1599530400,0
1599530400,1599534000,0
1599534000,1599537600,0
1599537600,1599541200,0.215
1599541200,1599544800,38.055
1599544800,1599548400,175.87
1599548400,1599552000,363.35
1599552000,1599555600,405.06
1599555600,1599559200,725.84
1599559200,1599562800,622.855
1599562800,1599566400,660.265
1599566400,1599570000,701.545
1599570000,1599573600,740.89
1599573600,1599577200,407.855
1599577200,1599580800,320.35
1599580800,1599584400,133.515
1599584400,1599588000,41.28
1599588000,1599591600,0.215
1599591600,1599595200,0
1599595200,1599598800,0
1599598800,1599602400,0
1599602400,1599606000,0
1599606000,1599609600,0
1599609600,1599613200,0
1599613200,1599616800,0
1599616800,1599620400,0
1599620400,1599624000,0
1599624000,1599627600,0.215
1599627600,1599631200,46.87
1599631200,1599634800,209.625
1599634800,1599638400,385.71
1599638400,1599642000,528.255
1599642000,1599645600,684.56
1599645600,1599649200,793.565
1599649200,1599652800,781.525
1599652800,1599656400,826.89
1599656400,1599660000,677.25
1599660000,1599663600,548.035
1599663600,1599667200,382.055
1599667200,1599670800,211.13
1599670800,1599674400,42.14
1599674400,1599678000,0
1599678000,1599681600,0
1599681600,1599685200,0
1599685200,1599688800,0
1599688800,1599692400,0
1599692400,1599696000,0
1599696000,1599699600,0
1599699600,1599703200,0
1599703200,1599706800,0
1599706800,1599710400,0
1599710400,1599714000,0.215
1599714000,1599717600,35.69
1599717600,1599721200,122.98
1599721200,1599724800,337.335
1599724800,1599728400,572.33
1599728400,1599732000,526.105
1599732000,1599735600,421.4
1599735600,1599739200,700.47
1599739200,1599742800,398.395
1599742800,1599746400,571.04
1599746400,1599750000,446.985
1599750000,1599753600,157.595
1599753600,1599757200,162.325
1599757200,1599760800,16.34
1599760800,1599764400,0
1599764400,1599768000,0
1599768000,1599771600,0
1599771600,1599775200,0
1599775200,1599778800,0
1599778800,1599782400,0
1599782400,1599786000,0
1599786000,1599789600,0
1599789600,1599793200,0
1599793200,1599796800,0
1599796800,1599800400,0
1599800400,1599804000,32.895
1599804000,1599807600,142.545
1599807600,1599811200,314.975
1599811200,1599814800,464.4
1599814800,1599818400,618.77
1599818400,1599822000,646.505
1599822000,1599825600,791.415
1599825600,1599829200,633.39
1599829200,1599832800,580.715
1599832800,1599836400,518.15
1599836400,1599840000,316.91
1599840000,1599843600,118.25
1599843600,1599847200,19.565
1599847200,1599850800,0
1599850800,1599854400,0
1599854400,1599858000,0
1599858000,1599861600,0
1599861600,1599865200,0
1599865200,1599868800,0
1599868800,1599872400,0
1599872400,1599876000,0
1599876000,1599879600,0
1599879600,1599883200,0
1599883200,1599886800,0
1599886800,1599890400,35.69
1599890400,1599894000,178.45
1599894000,1599897600,348.73
1599897600,1599901200,502.24
1599901200,1599904800,642.85
1599904800,1599908400,775.72
1599908400,1599912000,758.735
1599912000,1599915600,735.515
1599915600,1599919200,654.46
1599919200,1599922800,534.705
1599922800,1599926400,351.31
1599926400,1599930000,184.04
1599930000,1599933600,29.67
1599933600,1599937200,0
1599937200,1599940800,0
1599940800,1599944400,0
1599944400,1599948000,0
1599948000,1599951600,0
1599951600,1599955200,0
1599955200,1599958800,0
1599958800,1599962400,0
1599962400,1599966000,0
1599966000,1599969600,0
1599969600,1599973200,0
1599973200,1599976800,32.68
1599976800,1599980400,169.85
1599980400,1599984000,347.87
1599984000,1599987600,504.605
1599987600,1599991200,640.055
1599991200,1599994800,758.735
1599994800,1599998400,753.79
1599998400,1600002000,774.215
1600002000,1600005600,582.22
1600005600,1600009200,516.645
1600009200,1600012800,349.59
1600012800,1600016400,169.85
1600016400,1600020000,27.305
1600020000,1600023600,0
1600023600,1600027200,0
1600027200,1600030800,0
1600030800,1600034400,0
1600034400,1600038000,0
1600038000,1600041600,0
1600041600,1600045200,0
1600045200,1600048800,0
1600048800,1600052400,0
1600052400,1600056000,0
1600056000,1600059600,0
1600059600,1600063200,29.455
1600063200,1600066800,161.465
1600066800,1600070400,333.25
1600070400,1600074000,488.05
1600074000,1600077600,621.135
1600077600,1600081200,757.445
1600081200,1600084800,533.415
1600084800,1600088400,508.69
1600088400,1600092000,602
1600092000,1600095600,503.53
1600095600,1600099200,340.345
1600099200,1600102800,162.325
1600102800,1600106400,18.705
1600106400,1600110000,0
1600110000,1600113600,0
1600113600,1600117200,0
1600117200,1600120800,0
1600120800,1600124400,0
1600124400,1600128000,0
1600128000,1600131600,0
1600131600,1600135200,0
1600135200,1600138800,0
1600138800,1600142400,0
1600142400,1600146000,0
1600146000,1600149600,29.025
1600149600,1600153200,158.455
1600153200,1600156800,333.895
1600156800,1600160400,470.42
1600160400,1600164000,612.32
1600164000,1600167600,709.715
1600167600,1600171200,742.18
1600171200,1600174800,750.78
1600174800,1600178400,638.55
1600178400,1600182000,549.97
1600182000,1600185600,318.63
1600185600,1600189200,79.335
1600189200,1600192800,19.995
1600192800,1600196400,0
1600196400,1600200000,0
1600200000,1600203600,0
1600203600,1600207200,0
1600207200,1600210800,0
1600210800,1600214400,0
1600214400,1600218000,0
1600218000,1600221600,0
1600221600,1600225200,0
1600225200,1600228800,0
1600228800,1600232400,0
1600232400,1600236000,24.51
1600236000,1600239600,147.275
1600239600,1600243200,321.64
1600243200,1600246800,464.83
1600246800,1600250400,603.72
1600250400,1600254000,695.095
1600254000,1600257600,723.69
1600257600,1600261200,719.605
1600261200,1600264800,592.97
1600264800,1600268400,466.12
1600268400,1600272000,305.3
1600272000,1600275600,134.805
1600275600,1600279200,17.63
1600279200,1600282800,0
1600282800,1600286400,0
1600286400,1600290000,0
1600290000,1600293600,0
1600293600,1600297200,0
1600297200,1600300800,0
1600300800,1600304400,0
1600304400,1600308000,0
1600308000,1600311600,0
1600311600,1600315200,0
1600315200,1600318800,0
1600318800,1600322400,23.22
1600322400,1600326000,144.265
1600326000,1600329600,319.06
1600329600,1600333200,460.315
1600333200,1600336800,602.43
1600336800,1600340400,696.815
1600340400,1600344000,733.15
1600344000,1600347600,712.51
1600347600,1600351200,520.3
1600351200,1600354800,474.72
1600354800,1600358400,310.46
1600358400,1600362000,135.02
1600362000,1600365600,16.125
1600365600,1600369200,0
1600369200,1600372800,0
1600372800,1600376400,0
1600376400,1600380000,0
1600380000,1600383600,0
1600383600,1600387200,0
1600387200,1600390800,0
1600390800,1600394400,0
1600394400,1600398000,0
1600398000,1600401600,0
1600401600,1600405200,0
1600405200,1600408800,21.715
1600408800,1600412400,141.04
1600412400,1600416000,310.245
1600416000,1600419600,459.025
1600419600,1600423200,573.405
1600423200,1600426800,502.885
1600426800,1600430400,685.205
1600430400,1600434000,719.82
1600434000,1600437600,594.69
1600437600,1600441200,475.58
1600441200,1600444800,302.72
1600444800,1600448400,121.475
1600448400,1600452000,13.76
1600452000,1600455600,0
1600455600,1600459200,0
1600459200,1600462800,0
1600462800,1600466400,0
1600466400,1600470000,0
1600470000,1600473600,0
1600473600,1600477200,0
1600477200,1600480800,0
1600480800,1600484400,0
1600484400,1600488000,0
1600488000,1600491600,0
1600491600,1600495200,24.94
1600495200,1600498800,163.83
1600498800,1600502400,314.33
1600502400,1600506000,484.825
1600506000,1600509600,605.44
1600509600,1600513200,725.84
1600513200,1600516800,629.305
1600516800,1600520400,537.93
1600520400,1600524000,525.675
1600524000,1600527600,365.715
1600527600,1600531200,177.16
1600531200,1600534800,105.995
1600534800,1600538400,12.255
1600538400,1600542000,0
1600542000,1600545600,0
1600545600,1600549200,0
1600549200,1600552800,0
1600552800,1600556400,0
1600556400,1600560000,0
1600560000,1600563600,0
1600563600,1600567200,0
1600567200,1600570800,0
1600570800,1600574400,0
1600574400,1600578000,0
1600578000,1600581600,21.5
1600581600,1600585200,160.39
1600585200,1600588800,329.38
1600588800,1600592400,106.21
1600592400,1600596000,223.6
1600596000,1600599600,671.445
1600599600,1600603200,748.415
1600603200,1600606800,709.715
1600606800,1600610400,465.475
1600610400,1600614000,361.2
1600614000,1600617600,97.18
1600617600,1600621200,36.335
1600621200,1600624800,5.59
1600624800,1600628400,0
1600628400,1600632000,0
1600632000,1600635600,0
1600635600,1600639200,0
1600639200,1600642800,0
1600642800,1600646400,0
1600646400,1600650000,0
1600650000,1600653600,0
1600653600,1600657200,0
1600657200,1600660800,0
1600660800,1600664400,0
1600664400,1600668000,18.705
1600668000,1600671600,169.42
1600671600,1600675200,381.41
1600675200,1600678800,508.26
1600678800,1600682400,620.49
1600682400,1600686000,705.845
1600686000,1600689600,754.435
1600689600,1600693200,520.515
1600693200,1600696800,244.24
1600696800,1600700400,233.49
1600700400,1600704000,299.065
1600704000,1600707600,113.95
1600707600,1600711200,9.245
1600711200,1600714800,0
1600714800,1600718400,0
1600718400,1600722000,0
1600722000,1600725600,0
1600725600,1600729200,0
1600729200,1600732800,0
1600732800,1600736400,0
1600736400,1600740000,0
1600740000,1600743600,0
1600743600,1600747200,0
1600747200,1600750800,0
1600750800,1600754400,12.04
1600754400,1600758000,132.01
1600758000,1600761600,283.37
1600761600,1600765200,313.685
1600765200,1600768800,433.655
1600768800,1600772400,697.03
1600772400,1600776000,489.555
1600776000,1600779600,360.77
1600779600,1600783200,456.015
1600783200,1600786800,238.22
1600786800,1600790400,149.425
1600790400,1600794000,102.77
1600794000,1600797600,5.375
1600797600,1600801200,0
1600801200,1600804800,0
1600804800,1600808400,0
1600808400,1600812000,0
1600812000,1600815600,0
1600815600,1600819200,0
1600819200,1600822800,0
1600822800,1600826400,0
1600826400,1600830000,0
1600830000,1600833600,0
1600833600,1600837200,0
1600837200,1600840800,30.315
1600840800,1600844400,81.7
1600844400,1600848000,218.87
1600848000,1600851600,427.205
1600851600,1600855200,641.99
1600855200,1600858800,617.48
1600858800,1600862400,551.69
1600862400,1600866000,362.705
1600866000,1600869600,344.645
1600869600,1600873200,263.805
1600873200,1600876800,227.9
1600876800,1600880400,75.68
1600880400,1600884000,10.32
1600884000,1600887600,0
1600887600,1600891200,0
1600891200,1600894800,0
1600894800,1600898400,0
1600898400,1600902000,0
1600902000,1600905600,0
1600905600,1600909200,0
1600909200,1600912800,0
1600912800,1600916400,0
1600916400,1600920000,0
1600920000,1600923600,0
1600923600,1600927200,19.135
1600927200,1600930800,165.55
1600930800,1600934400,360.555
1600934400,1600938000,348.945
1600938000,1600941600,402.695
1600941600,1600945200,507.83
1600945200,1600948800,348.945
1600948800,1600952400,451.715
1600952400,1600956000,425.055
1600956000,1600959600,374.53
1600959600,1600963200,123.195
1600963200,1600966800,49.45
1600966800,1600970400,1.505
1600970400,1600974000,0
1600974000,1600977600,0
1600977600,1600981200,0
1600981200,1600984800,0
1600984800,1600988400,0
1600988400,1600992000,0
1600992000,1600995600,0
1600995600,1600999200,0
1600999200,1601002800,0
1601002800,1601006400,0
1601006400,1601010000,0
1601010000,1601013600,10.75
1601013600,1601017200,74.39
1601017200,1601020800,292.4
1601020800,1601024400,501.165
1601024400,1601028000,548.895
1601028000,1601031600,650.16
1601031600,1601035200,818.505
1601035200,1601038800,749.705
1601038800,1601042400,209.195
1601042400,1601046000,533.415
1601046000,1601049600,312.395
1601049600,1601053200,95.245
1601053200,1601056800,3.44
1601056800,1601060400,0
1601060400,1601064000,0
1601064000,1601067600,0
1601067600,1601071200,0
1601071200,1601074800,0
1601074800,1601078400,0
1601078400,1601082000,0
1601082000,1601085600,0
1601085600,1601089200,0
1601089200,1601092800,0
1601092800,1601096400,0
1601096400,1601100000,12.255
1601100000,1601103600,122.335
1601103600,1601107200,337.335
1601107200,1601110800,482.46
1601110800,1601114400,575.985
1601114400,1601118000,669.08
1601118000,1601121600,743.47
1601121600,1601125200,499.875
1601125200,1601128800,388.29
1601128800,1601132400,526.75
1601132400,1601136000,282.295
1601136000,1601139600,129
1601139600,1601143200,5.16
1601143200,1601146800,0
1601146800,1601150400,0
1601150400,1601154000,0
1601154000,1601157600,0
1601157600,1601161200,0
1601161200,1601164800,0
1601164800,1601168400,0
1601168400,1601172000,0
1601172000,1601175600,0
1601175600,1601179200,0
1601179200,1601182800,0
1601182800,1601186400,7.955
1601186400,1601190000,69.015
1601190000,1601193600,141.685
1601193600,1601197200,186.19
1601197200,1601200800,206.185
1601200800,1601204400,171.14
1601204400,1601208000,186.835
1601208000,1601211600,168.345
1601211600,1601215200,109.65
1601215200,1601218800,68.155
1601218800,1601222400,44.29
1601222400,1601226000,13.545
1601226000,1601229600,0.43
1601229600,1601233200,0
1601233200,1601236800,0
1601236800,1601240400,0
1601240400,1601244000,0
1601244000,1601247600,0
1601247600,1601251200,0
1601251200,1601254800,0
1601254800,1601258400,0
1601258400,1601262000,0
1601262000,1601265600,0
1601265600,1601269200,0
1601269200,1601272800,9.675
1601272800,1601276400,158.885
1601276400,1601280000,387.43
1601280000,1601283600,543.09
1601283600,1601287200,641.775
1601287200,1601290800,663.92
1601290800,1601294400,729.495
1601294400,1601298000,372.165
1601298000,1601301600,608.02
1601301600,1601305200,208.12
1601305200,1601308800,48.375
1601308800,1601312400,53.535
1601312400,1601316000,4.515
1601316000,1601319600,0
1601319600,1601323200,0
1601323200,1601326800,0
1601326800,1601330400,0
1601330400,1601334000,0
1601334000,1601337600,0
1601337600,1601341200,0
1601341200,1601344800,0
1601344800,1601348400,0
1601348400,1601352000,0
1601352000,1601355600,0
1601355600,1601359200,15.05
1601359200,1601362800,161.895
1601362800,1601366400,351.525
1601366400,1601370000,502.025
1601370000,1601373600,595.98
1601373600,1601377200,665.425
1601377200,1601380800,739.6
1601380800,1601384400,641.56
1601384400,1601388000,561.15
1601388000,1601391600,446.985
1601391600,1601395200,248.755
1601395200,1601398800,78.905
1601398800,1601402400,3.44
1601402400,1601406000,0
1601406000,1601409600,0
1601409600,1601413200,0
1601413200,1601416800,0
1601416800,1601420400,0
1601420400,1601424000,0
1601424000,1601427600,0
1601427600,1601431200,0
1601431200,1601434800,0
1601434800,1601438400,0
1601438400,1601442000,0
1601442000,1601445600,11.61
1601445600,1601449200,124.485
1601449200,1601452800,307.45
1601452800,1601456400,464.83
1601456400,1601460000,556.85
1601460000,1601463600,635.97
1601463600,1601467200,705.415
1601467200,1601470800,579.64
1601470800,1601474400,459.025
1601474400,1601478000,244.24
1601478000,1601481600,137.385
1601481600,1601485200,75.895
1601485200,1601488800,2.365
1601488800,1601492400,0
1601492400,1601496000,0
1601496000,1601499600,0
1601499600,1601503200,0
1601503200,1601506800,0
1601506800,1601510400,0
1601510400,1601514000,0
1601514000,1601517600,0
1601517600,1601521200,0
1601521200,1601524800,0
1601524800,1601528400,0
1601528400,1601532000,5.59
1601532000,1601535600,106.425
1601535600,1601539200,288.315
1601539200,1601542800,360.985
1601542800,1601546400,434.515
1601546400,1601550000,618.555
1601550000,1601553600,495.575
1601553600,1601557200,391.3
1601557200,1601560800,339.7
1601560800,1601564400,304.44
1601564400,1601568000,193.715
1601568000,1601571600,61.275
1601571600,1601575200,1.935
1601575200,1601578800,0
1601578800,1601582400,0
1601582400,1601586000,0
1601586000,1601589600,0
1601589600,1601593200,0
1601593200,1601596800,0
1601596800,1601600400,0
1601600400,1601604000,0
1601604000,1601607600,0
1601607600,1601611200,0
1601611200,1601614800,0
1601614800,1601618400,13.33
1601618400,1601622000,57.835
1601622000,1601625600,147.275
1601625600,1601629200,148.565
1601629200,1601632800,126.205
1601632800,1601636400,94.6
1601636400,1601640000,70.735
1601640000,1601643600,72.885
1601643600,1601647200,61.705
1601647200,1601650800,64.285
1601650800,1601654400,44.075
1601654400,1601658000,32.035
1601658000,1601661600,0.43
1601661600,1601665200,0
1601665200,1601668800,0
1601668800,1601672400,0
1601672400,1601676000,0
1601676000,1601679600,0
1601679600,1601683200,0
1601683200,1601686800,0
1601686800,1601690400,0
1601690400,1601694000,0
1601694000,1601697600,0
1601697600,1601701200,0
1601701200,1601704800,2.15
1601704800,1601708400,8.385
1601708400,1601712000,6.88
1601712000,1601715600,56.76
1601715600,1601719200,142.545
1601719200,1601722800,173.29
1601722800,1601726400,123.41
1601726400,1601730000,89.44
1601730000,1601733600,160.39
1601733600,1601737200,141.685
1601737200,1601740800,53.32
1601740800,1601744400,64.07
1601744400,1601748000,0.645
1601748000,1601751600,0
1601751600,1601755200,0
1601755200,1601758800,0
1601758800,1601762400,0
1601762400,1601766000,0
1601766000,1601769600,0
1601769600,1601773200,0
1601773200,1601776800,0
1601776800,1601780400,0
1601780400,1601784000,0
1601784000,1601787600,0
1601787600,1601791200,8.17
1601791200,1601794800,127.28
1601794800,1601798400,278.855
1601798400,1601802000,433.44
1601802000,1601805600,397.32
1601805600,1601809200,322.07
1601809200,1601812800,517.29
1601812800,1601816400,303.58
1601816400,1601820000,262.085
1601820000,1601823600,259.075
1601823600,1601827200,93.525
1601827200,1601830800,38.7
1601830800,1601834400,0.645
1601834400,1601838000,0
1601838000,1601841600,0
1601841600,1601845200,0
1601845200,1601848800,0
1601848800,1601852400,0
1601852400,1601856000,0
1601856000,1601859600,0
1601859600,1601863200,0
1601863200,1601866800,0
1601866800,1601870400,0
1601870400,1601874000,0
1601874000,1601877600,4.085
1601877600,1601881200,137.17
1601881200,1601884800,323.79
1601884800,1601888400,508.69
1601888400,1601892000,576.63
1601892000,1601895600,621.78
1601895600,1601899200,686.28
1601899200,1601902800,602.86
1601902800,1601906400,339.27
1601906400,1601910000,148.135
1601910000,1601913600,145.125
1601913600,1601917200,85.785
1601917200,1601920800,0.86
1601920800,1601924400,0
1601924400,1601928000,0
1601928000,1601931600,0
1601931600,1601935200,0
1601935200,1601938800,0
1601938800,1601942400,0
1601942400,1601946000,0
1601946000,1601949600,0
1601949600,1601953200,0
1601953200,1601956800,0
1601956800,1601960400,0
1601960400,1601964000,8.17
1601964000,1601967600,125.13
1601967600,1601971200,275.63
1601971200,1601974800,434.3
1601974800,1601978400,514.495
1601978400,1601982000,593.185
1601982000,1601985600,670.585
1601985600,1601989200,468.27
1601989200,1601992800,296.055
1601992800,1601996400,266.815
1601996400,1602000000,118.25
1602000000,1602003600,23.435
1602003600,1602007200,0.215
1602007200,1602010800,0
1602010800,1602014400,0
1602014400,1602018000,0
1602018000,1602021600,0
1602021600,1602025200,0