mean_obs,mean_1gg,mean_3gg,mean_7gg
0.17104999999999995,0.19575833333333334,0.20040833333333333,0.18965833333333335
0.17105,0.19510833333333333,0.20028333333333334,0.19006666666666663
0.17113333333333336,0.19460833333333336,0.200175,0.1901833333333333
0.17123333333333335,0.194125,0.2001166666666667,0.19024166666666667
0.17142499999999997,0.19353333333333333,0.2000166666666666,0.19025
0.17133333333333334,0.19295000000000004,0.1989,0.19034166666666671
0.17143333333333333,0.192225,0.19726666666666667,0.1902666666666666
0.171625,0.19178333333333333,0.19504166666666667,0.1900166666666667
0.17134166666666664,0.1909,0.19400833333333334,0.18935000000000002
0.17102499999999998,0.1899666666666667,0.19319166666666668,0.1888
0.170825,0.1888,0.19233333333333327,0.18786666666666665
0.17037499999999997,0.187825,0.19177500000000003,0.18708333333333335
0.1725,0.1894583333333333,0.19375833333333337,0.18931666666666666
0.17189166666666666,0.19094166666666668,0.19554999999999997,0.19096666666666665
0.17105833333333334,0.19145833333333337,0.19629166666666664,0.19129166666666667
0.17052500000000004,0.19162499999999996,0.19705833333333334,0.19146666666666667
0.17005,0.19150833333333336,0.19743333333333335,0.1913583333333333
0.169675,0.19155833333333339,0.19776666666666667,0.1919166666666667
0.16924999999999998,0.19169999999999998,0.1983,0.19255
0.16888333333333336,0.19175833333333336,0.198875,0.19313333333333335
0.16886666666666664,0.19150833333333336,0.1986416666666667,0.19345833333333332
0.16889999999999997,0.19090833333333335,0.19813333333333336,0.19355
0.16884999999999997,0.19035,0.19751666666666667,0.19320833333333334
0.16893333333333335,0.18960833333333338,0.19660833333333336,0.19294999999999998
0.16896666666666663,0.18893333333333331,0.19567500000000002,0.19269999999999998
0.1689333333333333,0.188225,0.19496666666666665,0.19242499999999998
0.16903333333333334,0.18762500000000004,0.194375,0.19216666666666662
0.16908333333333334,0.18705000000000002,0.19365833333333335,0.19199166666666667
0.16931666666666667,0.186625,0.19315833333333332,0.19146666666666667
0.16928333333333334,0.18599166666666664,0.19261666666666666,0.19117499999999996
0.16942499999999996,0.185325,0.19174999999999998,0.19056666666666666
0.16928333333333334,0.18464166666666668,0.1910583333333333,0.1898
0.16889999999999997,0.18379166666666666,0.19030833333333338,0.18898333333333336
0.16858333333333334,0.18257500000000004,0.18917499999999998,0.18764166666666668
0.16815833333333333,0.18142499999999998,0.18809166666666668,0.18637500000000004
0.1675,0.1803916666666667,0.18706666666666663,0.18546666666666667
0.16840833333333335,0.18415,0.18900000000000003,0.18863333333333335
0.16784166666666667,0.1858333333333333,0.1909166666666667,0.19025833333333333
0.16700833333333331,0.1868333333333333,0.19128333333333336,0.19060833333333335
0.16642500000000002,0.18655,0.19154166666666664,0.19077500000000003
0.166075,0.1870583333333333,0.19165833333333335,0.19116666666666662
0.16576666666666667,0.18716666666666668,0.1919,0.19151666666666667
0.16549166666666668,0.18772500000000003,0.19258333333333333,0.19238333333333332
0.16540833333333335,0.18800833333333333,0.19286666666666663,0.19301666666666664
0.16573333333333334,0.18820000000000003,0.1932,0.1935416666666666
0.16594166666666668,0.1879916666666667,0.193125,0.19529166666666667
0.16594166666666665,0.1874333333333333,0.1929666666666667,0.19241666666666665
0.1657,0.18680833333333333,0.19276666666666673,0.19143333333333334
0.1657416666666667,0.18615,0.19315000000000004,0.19027499999999997
0.16561666666666666,0.18556666666666666,0.19243333333333332,0.1890833333333333
0.16565833333333332,0.1849916666666667,0.19190833333333335,0.18770833333333337
0.16566666666666666,0.18434166666666665,0.191325,0.18665
0.16582499999999997,0.18375833333333336,0.19065000000000001,0.18568333333333334
0.165825,0.18318333333333334,0.18994999999999998,0.184775
0.16584166666666667,0.18259999999999998,0.18903333333333336,0.18442499999999998
0.16578333333333337,0.18189999999999998,0.18852499999999997,0.18398333333333336
0.16538333333333335,0.18082499999999999,0.18737499999999999,0.1834416666666667
0.16499166666666668,0.179825,0.18605833333333333,0.18180833333333335
0.164525,0.17855000000000001,0.18466666666666667,0.17999166666666666
0.164,0.17751666666666666,0.18355000000000002,0.17853333333333332
0.16479999999999997,0.18009166666666665,0.18519999999999995,0.17989999999999998
0.16427499999999998,0.18190833333333334,0.18671666666666667,0.18111666666666668
0.16370833333333332,0.1823916666666667,0.18694166666666664,0.18067500000000003
0.16311666666666666,0.18275833333333333,0.18703333333333338,0.1799083333333333
0.16294166666666668,0.1829666666666667,0.18690833333333326,0.18340833333333337
0.16218333333333332,0.18340833333333337,0.18708333333333335,0.1870666666666667
0.16164166666666668,0.1840833333333333,0.18771666666666664,0.19080833333333336
0.16218333333333335,0.184775,0.18814166666666665,0.1908666666666667
0.16234166666666663,0.18525,0.18845,0.190975
0.16282499999999997,0.18526666666666666,0.18814166666666668,0.19056666666666666
0.16346666666666668,0.18475833333333333,0.18765833333333334,0.18989999999999996
0.16360000000000002,0.18418333333333334,0.18688333333333332,0.18916666666666668
0.16375000000000003,0.18356666666666663,0.18623333333333333,0.18853333333333333
0.16401666666666667,0.182975,0.1855,0.18794166666666667
0.16418333333333332,0.1824083333333333,0.18489999999999998,0.18734166666666666
0.16421666666666665,0.18185833333333332,0.18434166666666665,0.18694999999999998
0.16422499999999998,0.18130833333333332,0.183925,0.18653333333333336
0.16395,0.18089999999999998,0.18331666666666668,0.18204999999999996
0.16385000000000002,0.18039166666666664,0.18275833333333333,0.1812
0.16367500000000001,0.17979166666666668,0.18215,0.18013333333333337
0.16324166666666667,0.17895833333333333,0.18131666666666665,0.1794083333333333
0.16307500000000003,0.178175,0.1804583333333333,0.17859166666666668
0.16240000000000002,0.17713333333333334,0.17951666666666666,0.17745
0.16199166666666667,0.16935,0.17833333333333334,0.17854166666666663
0.16347499999999998,0.17016666666666666,0.1806916666666667,0.1788833333333333
0.163125,0.17329999999999998,0.18330833333333338,0.18260833333333334
0.1628,0.17509166666666667,0.18524166666666667,0.18459166666666668
0.16234166666666666,0.175875,0.18561666666666662,0.18605000000000002
0.16218333333333332,0.17737499999999998,0.18654166666666663,0.18800000000000003
0.16224999999999998,0.17779166666666665,0.18709166666666666,0.18938333333333335
0.16216666666666665,0.17812499999999998,0.1877333333333333,0.19073333333333334
0.1623,0.17921666666666666,0.1883916666666667,0.19223333333333334
0.1627,0.18023333333333333,0.18880833333333333,0.19327500000000006
0.16308333333333333,0.18116666666666661,0.18904166666666666,0.1940833333333333
0.163075,0.1820166666666667,0.18919166666666673,0.19468333333333332
0.16300833333333337,0.18204166666666666,0.18884166666666669,0.19475833333333337
0.16334166666666666,0.18174999999999997,0.18824166666666667,0.1946083333333333
0.16337500000000002,0.1815,0.18764999999999996,0.19438333333333335
0.1637,0.18115,0.18715,0.19414166666666666
0.16385,0.18080833333333332,0.18655,0.19394999999999998
0.16395,0.18033333333333332,0.18600833333333336,0.193775
0.16401666666666667,0.1796,0.1854916666666667,0.19290833333333335
0.164175,0.17911666666666667,0.18503333333333336,0.19109166666666663
0.164,0.178625,0.1843666666666666,0.18747500000000003
0.1638666666666667,0.17769166666666666,0.1834083333333333,0.18500000000000003
0.16369999999999998,0.17701666666666663,0.18281666666666666,0.1842083333333333
0.16333333333333336,0.176075,0.1819916666666667,0.18352500000000005
0.1630416666666667,0.17003333333333334,0.18115833333333334,0.18194166666666664
0.16378333333333334,0.17213333333333333,0.1837,0.18299166666666666
0.16297499999999998,0.17320833333333333,0.1848833333333333,0.18357499999999996
0.16255,0.17410833333333334,0.185175,0.18313333333333334
0.162075,0.17399166666666668,0.1849333333333333,0.18295833333333336
0.16176666666666664,0.173175,0.18426666666666666,0.1824083333333333
0.16137500000000002,0.17325,0.18359166666666668,0.18172500000000003
0.16125,0.17261666666666664,0.182875,0.18153333333333335
0.16104999999999997,0.17225,0.18247500000000003,0.18164999999999998
0.16097499999999998,0.17225000000000001,0.18215833333333334,0.1819333333333333
0.1611,0.17225833333333332,0.18194999999999997,0.182025
0.16125833333333334,0.17200000000000001,0.18144999999999997,0.18211666666666668
0.16145,0.17163333333333333,0.18104166666666663,0.18173333333333333
0.16159166666666666,0.17147500000000002,0.1804916666666667,0.18124166666666666
0.16146666666666668,0.17119166666666671,0.1799916666666667,0.1808166666666667
0.16151666666666667,0.17099999999999996,0.17947500000000002,0.1805166666666667
0.16160833333333335,0.17074999999999999,0.1789583333333333,0.18000833333333333
0.16176666666666667,0.1704583333333333,0.1784583333333333,0.17979999999999996
0.16184166666666666,0.17013333333333333,0.17809166666666668,0.17941666666666664
0.16154166666666667,0.16988333333333336,0.177625,0.17882499999999998
0.16149166666666667,0.16931666666666667,0.17710000000000004,0.17819166666666666
0.16118333333333332,0.16876666666666665,0.17630833333333332,0.17714999999999995
0.16086666666666666,0.1676833333333333,0.1753833333333333,0.1760333333333333
0.16050000000000003,0.16630833333333336,0.17429166666666665,0.1750333333333333
0.15939166666666668,0.16536666666666666,0.16554999999999997,0.17401666666666668
0.16108333333333333,0.16785833333333333,0.16808333333333333,0.17566666666666667
0.16047499999999998,0.16996666666666668,0.17024166666666662,0.17775833333333335
0.16014166666666665,0.17029166666666665,0.1709333333333333,0.17851666666666666
0.1595916666666667,0.17019166666666666,0.17123333333333332,0.178575
0.15932499999999997,0.1698583333333333,0.17206666666666667,0.17826666666666666
0.15913333333333332,0.1695,0.17161666666666667,0.17794166666666666
0.15901666666666664,0.16873333333333332,0.17073333333333332,0.17735833333333337
0.15914166666666668,0.16830833333333328,0.17059166666666667,0.17676666666666666
0.159525,0.167925,0.17057499999999995,0.17654999999999998
0.1598166666666667,0.167575,0.17068333333333333,0.17699166666666666
0.15982499999999997,0.16727500000000003,0.17093333333333335,0.17832500000000007
0.15992499999999996,0.16695000000000002,0.17076666666666665,0.17875833333333335
0.15956666666666666,0.1667166666666667,0.17046666666666666,0.17929166666666665
0.15975,0.16630833333333334,0.17030833333333337,0.17884166666666668
0.15968333333333337,0.1660333333333333,0.17008333333333336,0.1786
0.15961666666666666,0.16574999999999998,0.16983333333333336,0.17825000000000002
0.15961666666666666,0.16553333333333334,0.1694,0.17779166666666668
0.15975833333333336,0.16525,0.16863333333333333,0.17735
0.15987500000000002,0.16480000000000003,0.168125,0.17673333333333333
0.15953333333333333,0.164175,0.16755833333333336,0.17620833333333333
0.15919166666666665,0.16300833333333334,0.16645833333333335,0.17515833333333333
0.1587083333333333,0.1618,0.16538333333333333,0.17389166666666667
0.15813333333333335,0.16060833333333335,0.16393333333333332,0.1724
0.15722500000000003,0.15500833333333336,0.15651666666666667,0.17098333333333335
0.15889166666666665,0.15929999999999997,0.15899999999999997,0.17246666666666666
0.15829166666666664,0.161575,0.161125,0.17420833333333333
0.15789999999999998,0.1627333333333333,0.16235833333333333,0.17417499999999997
0.15741666666666668,0.1626,0.16230833333333333,0.17389999999999997
0.15719166666666665,0.16315833333333335,0.16240000000000002,0.17355833333333334
0.1572,0.16299166666666667,0.16326666666666667,0.17317500000000005
0.1572,0.16299166666666665,0.16320833333333334,0.1728666666666667
0.1573083333333333,0.16291666666666668,0.16318333333333335,0.172525
0.1573,0.16285000000000002,0.16315833333333335,0.172075
0.15759166666666666,0.16277499999999998,0.16310833333333333,0.17159166666666667
0.15780833333333333,0.16246666666666668,0.16269166666666665,0.17110833333333333
0.15795,0.16227499999999997,0.16216666666666665,0.17052500000000004
0.15786666666666666,0.1615916666666667,0.16183333333333336,0.17
0.1574,0.16131666666666664,0.16140833333333335,0.16946666666666665
0.15735833333333335,0.16094166666666668,0.16105,0.16896666666666668
0.15724166666666667,0.16065,0.16064166666666665,0.16851666666666668
0.15710833333333338,0.16045833333333331,0.16022499999999998,0.16815000000000002
0.15711666666666668,0.16018333333333334,0.15980000000000003,0.16767500000000002
0.15695,0.15974999999999998,0.15929166666666666,0.16705
0.156625,0.15930833333333333,0.1586,0.166475
0.1563,0.15934166666666666,0.15787499999999996,0.16555833333333334
0.15576666666666666,0.15434166666666665,0.1566833333333333,0.16444166666666665
0.15507500000000002,0.153,0.15510833333333332,0.16314166666666666
0.15375833333333336,0.15209166666666668,0.15383333333333332,0.16179999999999997
0.15625833333333333,0.15546666666666664,0.15684166666666668,0.16519166666666665
0.15567499999999998,0.15915833333333332,0.15965000000000001,0.16768333333333332
0.1553833333333333,0.1605,0.160625,0.16892500000000002
0.154925,0.16149166666666667,0.1607166666666667,0.16878333333333337
0.15476666666666666,0.16195,0.16113333333333335,0.1693416666666667
0.15473333333333336,0.16320833333333332,0.16148333333333334,0.16962500000000003
0.15473333333333336,0.16404166666666667,0.16196666666666668,0.170175
0.15478333333333333,0.165125,0.16283333333333336,0.17095833333333335
0.15505,0.165975,0.16355833333333333,0.171525
0.155325,0.16675833333333334,0.1641,0.171925
0.15546666666666667,0.16695833333333332,0.16408333333333333,0.1718166666666667
0.1556,0.16673333333333332,0.1636,0.17118333333333333
0.15574166666666667,0.1663,0.16310833333333333,0.170525
0.1561,0.16534166666666666,0.162575,0.16995000000000002
0.15621666666666667,0.16500000000000004,0.16210000000000002,0.16941666666666666
0.15625000000000003,0.15968333333333334,0.161675,0.16886666666666664
0.156375,0.15978333333333336,0.161375,0.16842500000000002
0.15659166666666666,0.1592416666666667,0.16102499999999997,0.16797499999999999
0.1563833333333333,0.15864999999999999,0.16053333333333333,0.167475
0.15613333333333332,0.15866666666666665,0.15996666666666665,0.166875
0.155925,0.1577583333333333,0.15905833333333333,0.16601666666666665
0.154975,0.15660833333333332,0.15783333333333335,0.165025
0.15455,0.1563166666666667,0.15688333333333332,0.16390833333333332
0.15300833333333333,0.15601666666666666,0.15172500000000003,0.16303333333333334
0.15485000000000002,0.1601,0.15637499999999996,0.16599166666666668
0.15461666666666668,0.16401666666666667,0.15845,0.16805
0.1541666666666667,0.16515833333333332,0.15984166666666666,0.16865
0.15367500000000003,0.1653583333333333,0.16010000000000002,0.16903333333333329
0.15357500000000002,0.166625,0.16126666666666667,0.169525
0.15356666666666666,0.16729166666666664,0.16189999999999996,0.17009166666666664
0.15366666666666662,0.16827500000000004,0.16293333333333335,0.170825
0.1537083333333333,0.16999166666666668,0.16410833333333333,0.171825
0.15384999999999996,0.17079999999999998,0.16519166666666665,0.17259999999999998
0.15414999999999998,0.1715,0.16595833333333335,0.17318333333333333
0.15443333333333334,0.17165,0.16610833333333336,0.17306666666666667
0.15451666666666666,0.17138333333333333,0.16587500000000002,0.17259999999999998
0.15453333333333333,0.17100833333333332,0.165125,0.171975
0.15467499999999998,0.17074166666666668,0.16479166666666664,0.17145000000000002
0.15488333333333335,0.17043333333333335,0.1644,0.1708916666666667
0.15502499999999997,0.170075,0.16405833333333333,0.17035
0.15491666666666665,0.1697,0.16379166666666664,0.16980000000000003
0.1547583333333333,0.16945833333333335,0.16348333333333334,0.1694
0.15458333333333332,0.16241666666666668,0.16320833333333334,0.16889999999999997
0.15380000000000002,0.16138333333333332,0.16272500000000004,0.16831666666666664
0.153175,0.16035,0.16266666666666668,0.1674
0.15250833333333333,0.15899999999999997,0.15761666666666665,0.16641666666666666
0.15166666666666667,0.158375,0.15656666666666666,0.16526666666666665
0.15069166666666667,0.1565,0.15612499999999999,0.15909166666666666
0.153775,0.16015,0.15958333333333333,0.16209166666666666
0.15331666666666668,0.16248333333333334,0.16215833333333332,0.16416666666666668
0.1530333333333333,0.164125,0.16307499999999997,0.16510833333333333
0.15262499999999998,0.16448333333333331,0.16422499999999998,0.16570833333333332
0.15248333333333333,0.15579166666666663,0.16501666666666664,0.16692500000000002
0.15232500000000002,0.15609166666666666,0.16666666666666666,0.16763333333333333
0.1524333333333333,0.15723333333333334,0.16796666666666668,0.168575
0.15264999999999998,0.159325,0.16921666666666668,0.1697666666666667
0.152775,0.16035833333333335,0.17031666666666667,0.1708666666666667
0.15307500000000002,0.16196666666666668,0.17127499999999998,0.17179999999999998
0.15322500000000003,0.162525,0.17207499999999998,0.1727
0.15339166666666668,0.16299166666666665,0.1726833333333333,0.17321666666666669
0.15363333333333332,0.1635833333333333,0.17253333333333334,0.17301666666666668
0.15376666666666663,0.163125,0.17158333333333334,0.17261666666666664
0.15376666666666663,0.16275000000000003,0.17113333333333336,0.1721
0.1537166666666667,0.16232500000000002,0.16544166666666668,0.171675
0.15385,0.15808333333333335,0.16540000000000002,0.17123333333333335
0.15387499999999998,0.15824166666666667,0.16479166666666667,0.17063333333333333
0.15379166666666663,0.157475,0.1643,0.17018333333333335
0.15349166666666667,0.15626666666666664,0.16411666666666666,0.16960833333333336
0.153075,0.15589166666666665,0.16324166666666665,0.16870000000000004
0.15234166666666665,0.154575,0.16219999999999998,0.16769166666666668
0.15095,0.15410833333333335,0.16156666666666664,0.16625
0.14920833333333336,0.15316666666666667,0.16025833333333334,0.160875
0.15105833333333332,0.15739999999999998,0.1649166666666667,0.16258333333333333
0.15219999999999997,0.15964166666666665,0.1668666666666667,0.16472499999999998
0.15171666666666667,0.16365000000000005,0.16902499999999998,0.16679166666666667
0.15193333333333334,0.16479999999999997,0.17024166666666665,0.16801666666666668
0.1521916666666667,0.16611666666666666,0.17168333333333333,0.16880833333333334
0.1523666666666667,0.156475,0.1726916666666667,0.17029166666666665
0.15320833333333336,0.1567,0.17437500000000003,0.17129999999999998
0.1536916666666667,0.15731666666666666,0.17523333333333335,0.17220833333333332
0.15380000000000002,0.15904166666666666,0.176175,0.173225
0.15431666666666666,0.15980833333333336,0.1771166666666667,0.174175
0.15458333333333332,0.1614666666666667,0.17807499999999998,0.17494166666666666
0.15534166666666663,0.16209166666666666,0.17890833333333334,0.17557499999999995
0.155725,0.16269999999999998,0.1795,0.17608333333333334
0.15594166666666667,0.1638416666666667,0.17999999999999997,0.1764583333333333
0.15613333333333335,0.16363333333333333,0.17998333333333336,0.1763583333333333
0.15620833333333334,0.15823333333333336,0.17964999999999998,0.17592500000000003
0.15640833333333332,0.15830833333333336,0.17933333333333334,0.17552500000000001
0.15606666666666666,0.1574916666666667,0.179025,0.17508333333333337
0.15596666666666667,0.15675833333333336,0.17134166666666664,0.17460833333333337
0.155825,0.156775,0.1703083333333333,0.17404166666666665
0.15570833333333337,0.15571666666666667,0.1694083333333333,0.1733
0.1551916666666667,0.15525000000000003,0.16839166666666663,0.1724416666666667
0.15454166666666666,0.15419999999999998,0.1677,0.171225
0.15360833333333332,0.153875,0.16660833333333333,0.17081666666666664
0.15489166666666668,0.15835833333333335,0.1697,0.17330833333333331
0.15419166666666664,0.16272499999999998,0.17147499999999996,0.17492499999999997
0.15375,0.16345833333333334,0.17329166666666665,0.17579166666666668
0.15331666666666668,0.16571666666666665,0.17405000000000004,0.17647499999999994
0.15317500000000003,0.16690833333333333,0.16456666666666667,0.17709166666666665
0.15295,0.1587833333333333,0.16495,0.177725
0.15295833333333334,0.16009166666666666,0.1658666666666667,0.17849166666666663
0.15305,0.16299166666666667,0.16760833333333336,0.1794416666666667
0.15322500000000003,0.16400833333333334,0.16848333333333335,0.18021666666666666
0.1534,0.16580833333333336,0.16963333333333333,0.18080833333333335
0.1535166666666667,0.166175,0.16989999999999997,0.18118333333333334
0.15375,0.16603333333333334,0.16973333333333332,0.18090000000000003
0.15387499999999998,0.16676666666666665,0.17015833333333333,0.1806333333333333
0.1540333333333333,0.166325,0.16983333333333336,0.18025833333333333
0.1539166666666667,0.16595,0.169625,0.17995833333333333
0.15361666666666668,0.16563333333333333,0.1694166666666667,0.17969166666666667
0.15357500000000002,0.1653,0.16469999999999999,0.17950833333333338
0.15361666666666668,0.16440833333333335,0.16479166666666664,0.17923333333333333
0.15348333333333333,0.16360833333333333,0.16405833333333333,0.17875
0.15328333333333333,0.16369999999999998,0.16323333333333334,0.17820833333333333
0.15286666666666668,0.1628166666666667,0.16296666666666668,0.17742500000000003
0.15223333333333333,0.16164166666666666,0.16199166666666667,0.17649166666666669
0.15129166666666666,0.15583333333333332,0.16206666666666666,0.17548333333333335
0.15023333333333333,0.15532500000000002,0.16215833333333332,0.17135
0.15244166666666667,0.1575666666666667,0.16721666666666668,0.17474166666666666
0.15187499999999998,0.16085,0.1692,0.17664166666666667
